name,genericName,description,category,price,stockQuantity,manufacturer,dosage,form,prescriptionRequired
europred 5mg tablet,europred,Treatment of Severe allergic reactions,OPHTHAL,194,439,Dr Reddy,5mg,syrup,false
etoglobe p 60mg/325mg tablet,etoglobe,Pain relief,PAIN,149,121,Zydus,60mg,tablet,true
ecitolix 10 tablet,ecitolix,Treatment of Depression,NEURO,188,487,Torrent,650mg,capsule,false
elopan 40 tablet,elopan,Treatment of Heartburn,GASTRO,117,325,Zydus,200mg,tablet,true
escorvit pn 75mg/10mg tablet,escorvit,Treatment of Neuropathic pain,NEURO,77,96,Dr Reddy,75mg,syrup,true
esoclock 40mg injection,esoclock,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,117,414,Alkem,40mg,injection,false
erlotad 150 tablet,erlotad,Non-small cell lung cancer,ANTI,133,499,Sun Pharma,500mg,injection,true
enoxijet 40 injection,enoxijet,Treatment and prevention of Blood clots,BLOOD,138,405,Zydus,100mg,capsule,true
esobia l 75mg/40mg capsule,esobia,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,169,261,Sun Pharma,75mg,injection,true
ethylate 250mg tablet,ethylate,Bleeding,BLOOD,198,97,Cipla,250mg,syrup,false
ergolin 0.2mg injection,ergolin,Post-delivery bleeding,GYNAECOLOGICAL,22,97,Cipla,2mg,capsule,true
elesec dsr 30mg/40mg capsule,elesec,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,175,119,Sun Pharma,30mg,syrup,false
ecotor 10mg tablet,ecotor,High cholesterol,CARDIAC,65,472,Cipla,10mg,syrup,false
etiz 0.5mg tablet,etiz,Treatment of Short term anxiety,NEURO,100,208,Lupin,5mg,injection,true
emol 250mg oral suspension,emol,Pain relief,PAIN,20,221,Abbott,250mg,capsule,true
emfozen k eye drop,emfozen,Treatment of Bacterial eye infections,OPHTHAL,115,143,Mankind,200mg,capsule,true
encourage 2000iu injection,encourage,Treatment of Anemia due to chronic kidney disease,BLOOD,154,204,Dr Reddy,650mg,capsule,true
euromet gp 2mg/500mg tablet sr,euromet,Treatment of Type 2 diabetes mellitus,ANTI,92,140,Torrent,2mg,tablet,true
exi 500mg tablet,exi,Treatment of Bacterial infections,GASTRO,190,481,Abbott,500mg,injection,false
encid 20mg capsule,encid,Treatment of Heartburn,GASTRO,165,235,Dr Reddy,20mg,tablet,true
ethimin  100 tablet,ethimin,Treatment of Bacterial infections,ANTI,83,195,Alkem,650mg,capsule,true
ethonil 250mg tablet,ethonil,Bleeding,BLOOD,112,67,Abbott,250mg,tablet,true
epikon 60mg tablet,epikon,Epilepsy/Seizures,NEURO,110,151,Lupin,60mg,capsule,false
elsar h tablet,elsar,Treatment of Hypertension (high blood pressure),CARDIAC,30,489,Dr Reddy,100mg,syrup,false
estanox od 24mg tablet,estanox,Treatment of Meniere's disease,NEURO,32,379,Mankind,24mg,injection,false
escitacalm 5mg tablet,escitacalm,Treatment of Depression,NEURO,140,114,Alkem,5mg,tablet,true
exepride mf 1mg/500mg tablet,exepride,Treatment of Type 2 diabetes mellitus,ANTI,157,188,Alkem,1mg,syrup,false
etocos 90mg tablet,etocos,Pain relief,PAIN,31,488,Lupin,90mg,capsule,true
ethipred 4 tablet,ethipred,Treatment of Rheumatic disorder,HORMONES,200,239,Abbott,500mg,capsule,false
etorgesic 90mg tablet,etorgesic,Pain relief,PAIN,159,246,Abbott,90mg,injection,false
eszon-s 1.5gm injection,eszon-s,Treatment of Bacterial infections,ANTI,154,70,Mankind,500mg,injection,false
etipas 0.5mg tablet,etipas,Treatment of Short term anxiety,NEURO,129,50,Zydus,5mg,capsule,true
esoborn-rd capsule sr,esoborn-rd,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,37,365,Abbott,250mg,tablet,true
etoserve 90mg tablet,etoserve,Pain relief,PAIN,153,80,Sun Pharma,90mg,syrup,true
emi 4mg tablet md,emi,Treatment of Nausea,GASTRO,154,155,Cipla,4mg,injection,false
essoler d 10mg/40mg capsule,essoler,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,95,130,Lupin,10mg,injection,true
echoslide th 60mg/4mg tablet,echoslide,Treatment of Pain due to muscle spasm,PAIN,39,150,Abbott,60mg,syrup,true
elspore r 100mg capsule,elspore,Treatment of Diarrhea,GASTRO,158,269,Abbott,100mg,injection,false
escilyf 5 tablet,escilyf,Treatment of Depression,NEURO,180,210,Dr Reddy,250mg,capsule,false
epry d 150mg/100mg capsule sr,epry,Pain due to muscle spasm,PAIN,55,369,Alkem,150mg,tablet,false
ecerin gm 50mg/750mg/250mg tablet,ecerin,Osteoarthritis,PAIN,140,159,Zydus,50mg,tablet,true
eriquito 100 tablet,eriquito,Treatment of Schizophrenia,NEURO,161,233,Abbott,650mg,tablet,false
emose 40mg tablet,emose,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,46,356,Dr Reddy,40mg,injection,false
etura 500mg tablet,etura,Pain relief,PAIN,60,140,Cipla,500mg,tablet,true
es forte 0.5mg/10mg tablet,es,Treatment of Anxiety disorder,NEURO,119,500,Abbott,5mg,injection,false
ertigo 8mg tablet,ertigo,Treatment of Meniere's disease,NEURO,63,369,Alkem,8mg,capsule,true
exelon tts 13.3mg transdermal patch,exelon,Alzheimer's disease,NEURO,40,138,Sun Pharma,3mg,injection,true
etroflam th 60mg/4mg tablet,etroflam,Treatment of Pain due to muscle spasm,PAIN,183,463,Mankind,60mg,syrup,false
estizide 2mg tablet,estizide,Treatment of Schizophrenia,NEURO,91,401,Abbott,2mg,tablet,true
escizam tablet,escizam,Treatment of Anxiety disorder,NEURO,154,443,Lupin,250mg,injection,false
es ok plus 0.5 mg/5 mg tablet,es,Treatment of Anxiety disorder,NEURO,86,167,Abbott,5 mg,syrup,true
emgard 60mg tablet,emgard,Epilepsy/Seizures,NEURO,21,426,Sun Pharma,60mg,capsule,false
eith 500mg tablet,eith,Bleeding,BLOOD,166,436,Dr Reddy,500mg,capsule,true
estokem 10mg tablet,estokem,Treatment of Depression,NEURO,35,190,Alkem,10mg,tablet,false
evog-m 500mg/0.2mg tablet,evog-m,Treatment of Type 2 diabetes mellitus,ANTI,197,79,Abbott,500mg,syrup,false
etizovib 0.5 tablet md,etizovib,Treatment of Short term anxiety,NEURO,148,276,Mankind,250mg,injection,true
esmic 40 tablet,esmic,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,23,475,Lupin,500mg,syrup,false
edicof b syrup,edicof,Treatment of Cough with mucus,RESPIRATORY,156,447,Alkem,100mg,capsule,true
egocuf br syrup,egocuf,Treatment of Cough,RESPIRATORY,24,91,Mankind,100mg,capsule,false
erceft 500mg injection,erceft,Treatment of Bacterial infections,ANTI,157,161,Abbott,500mg,capsule,false
eldrot 40mg injection,eldrot,Pain relief,GASTRO,57,323,Lupin,40mg,injection,false
emilev mt 5mg/10mg tablet,emilev,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,34,104,Torrent,5mg,capsule,false
etizax 0.25mg tablet,etizax,Treatment of Short term anxiety,NEURO,169,247,Dr Reddy,25mg,injection,false
ekovir 200mg tablet,ekovir,Herpes Simplex Virus Infections,ANTI,119,53,Torrent,200mg,tablet,true
elcapon 50 mg/12.5 mg/200 mg tablet,elcapon,Parkinson's disease,NEURO,175,344,Zydus,50 mg,injection,false
ezee fresh capsule,ezee,High cholesterol,CARDIAC,199,390,Torrent,100mg,capsule,true
evelimus 5mg tablet,evelimus,Prevention of organ rejection in transplant patients,ANTI,151,455,Mankind,5mg,syrup,false
eocin oz 200mg/500mg tablet,eocin,Treatment of Bacterial & parasitic infections,GASTRO,169,176,Alkem,200mg,capsule,true
ediflam 100mg tablet,ediflam,Pain relief,PAIN,31,244,Abbott,100mg,capsule,true
euromox 500mg capsule,euromox,Treatment of Bacterial infections,ANTI,151,299,Abbott,500mg,tablet,true
epidom capsule sr,epidom,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,40,487,Torrent,250mg,syrup,true
eqvitra 200 capsule,eqvitra,Treatment of Fungal infections,OPHTHAL,82,444,Lupin,250mg,injection,false
ezisartan oah 40mg/5mg/12.5mg tablet,ezisartan,Hypertension (high blood pressure),CARDIAC,83,174,Sun Pharma,40mg,syrup,true
etiviki 0.25mg tablet md,etiviki,Treatment of Short term anxiety,NEURO,24,274,Mankind,25mg,syrup,false
efurt 250 tablet,efurt,Treatment of Bacterial infections,ANTI,164,183,Torrent,200mg,syrup,false
etoserve mr 60mg/4mg tablet,etoserve,Treatment of Pain due to muscle spasm,PAIN,42,427,Dr Reddy,60mg,syrup,false
extacef-i 250mg injection,extacef-i,Treatment of Bacterial infections,ANTI,44,498,Mankind,250mg,injection,true
eurogesic mr 250mg/50mg/500mg tablet,eurogesic,Treatment of Pain due to muscle spasm,PAIN,162,333,Zydus,250mg,syrup,true
emivin 4mg tablet,emivin,Treatment of Nausea,GASTRO,98,462,Alkem,4mg,tablet,true
ersoryn 40 prefilled syringe,ersoryn,Treatment and prevention of Blood clots,BLOOD,174,181,Abbott,200mg,syrup,false
emlucast 5mg tablet,emlucast,Treatment of Allergic skin conditions,RESPIRATORY,179,243,Sun Pharma,5mg,capsule,true
entubate injection,entubate,Skeletal muscle relaxation during surgery,PAIN,121,112,Dr Reddy,100mg,syrup,true
ensor n 100mg/15mg tablet,ensor,Pain relief,PAIN,94,310,Cipla,100mg,syrup,true
eltram plus tablet,eltram,Treatment of Severe acute pain,PAIN,166,230,Sun Pharma,100mg,tablet,true
emetil ds 200mg/2mg tablet,emetil,Schizophrenia,NEURO,61,86,Zydus,200mg,syrup,false
estom 40mg capsule,estom,Treatment of Heartburn,GASTRO,116,475,Mankind,40mg,tablet,false
enoxion 80mg injection,enoxion,Treatment and prevention of Blood clots,BLOOD,146,56,Sun Pharma,80mg,tablet,false
eufacin inh 450 mg/300 mg tablet,eufacin,Treatment of Tuberculosis (TB),ANTI,84,367,Zydus,450 mg,syrup,true
enzitan 0.5mg tablet,enzitan,Treatment of Anxiety,NEURO,182,63,Torrent,5mg,injection,true
emipreg 10 mg/10 mg tablet,emipreg,Treatment of Nausea and vomiting in pregnancy,GASTRO,59,470,Sun Pharma,10 mg,capsule,false
emsolone 20mg tablet,emsolone,Treatment of Severe allergic reactions,OPHTHAL,166,253,Dr Reddy,20mg,tablet,true
emlox 500mg capsule,emlox,Treatment of Bacterial infections,ANTI,35,276,Lupin,500mg,tablet,false
exone s 1000mg/500mg injection,exone,Bacterial infections,ANTI,52,68,Torrent,1000mg,syrup,true
esmonova 40 tablet,esmonova,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,33,130,Mankind,100mg,tablet,true
ekoflam mr 250mg/50mg/325mg tablet,ekoflam,Treatment of Pain due to muscle spasm,PAIN,121,451,Alkem,250mg,capsule,true
e-panta injection,e-panta,Treatment of Heartburn,GASTRO,195,333,Mankind,100mg,tablet,true
esride-plus tablet,esride-plus,Treatment of Anxiety disorder,NEURO,78,75,Abbott,250mg,syrup,true
enzocas 90mg/48mg/100mg tablet,enzocas,Pain relief,PAIN,21,485,Sun Pharma,90mg,capsule,true
etopax 90mg tablet,etopax,Pain relief,PAIN,177,91,Sun Pharma,90mg,syrup,false
etocore 90mg tablet,etocore,Pain relief,PAIN,145,65,Alkem,90mg,capsule,false
epotrex 6000iu injection,epotrex,Treatment of Anemia due to chronic kidney disease,BLOOD,134,414,Dr Reddy,100mg,syrup,true
etizorix 0.5mg tablet,etizorix,Treatment of Short term anxiety,NEURO,28,195,Abbott,5mg,injection,true
elisetcold-cz tablet,elisetcold-cz,Treatment of Common cold,RESPIRATORY,90,69,Lupin,650mg,injection,true
etolol-am 50 tablet er,etolol-am,Treatment of Hypertension (high blood pressure),CARDIAC,94,192,Dr Reddy,200mg,syrup,false
easkof-la syrup,easkof-la,Treatment of Cough with mucus,RESPIRATORY,115,77,Dr Reddy,250mg,tablet,true
eumol 650mg tablet,eumol,Pain relief,PAIN,24,423,Torrent,650mg,injection,false
ebov mr  60 mg/8 mg tablet,ebov,Treatment of Pain due to muscle spasm,PAIN,123,110,Mankind,60 mg,syrup,true
epitic 100mg tablet,epitic,Epilepsy/Seizures,NEURO,37,61,Torrent,100mg,capsule,false
ethatol 250 mg/250 mg tablet,ethatol,Heavy menstrual bleeding,BLOOD,75,453,Cipla,250 mg,injection,false
enigma 50mg tablet,enigma,Treatment of Erectile dysfunction,SEX,74,449,Alkem,50mg,capsule,false
egocob plus injection,egocob,Treatment of Nutritional deficiencies,VITAMINS,140,287,Mankind,200mg,syrup,true
esocad 40mg tablet,esocad,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,191,193,Abbott,40mg,capsule,false
esa 40mg tablet,esa,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,178,376,Lupin,40mg,tablet,false
etochol th 60mg/4mg tablet,etochol,Treatment of Pain due to muscle spasm,PAIN,111,190,Zydus,60mg,syrup,true
esomek d 30mg/40mg capsule,esomek,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,112,88,Abbott,30mg,capsule,true
erafate-o oral suspension,erafate-o,Treatment of Acidity,GASTRO,66,216,Dr Reddy,250mg,tablet,false
eroxime cv 500mg/125mg tablet,eroxime,Treatment of Bacterial infections,ANTI,197,121,Mankind,500mg,tablet,true
etocil-th tablet,etocil-th,Treatment of Pain due to muscle spasm,PAIN,118,262,Dr Reddy,250mg,injection,true
esomer 20mg tablet,esomer,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,165,340,Abbott,20mg,tablet,true
esgablin m 750mcg/75mg capsule,esgablin,Treatment of Neuropathic pain,NEURO,162,263,Sun Pharma,75mg,capsule,true
etudolo mr 400mg/4mg tablet,etudolo,Pain due to muscle spasm,PAIN,105,157,Zydus,400mg,tablet,false
etilof forte 0.5mg/10mg tablet,etilof,Depression,NEURO,173,150,Torrent,5mg,tablet,true
etorijet 90mg tablet,etorijet,Pain relief,PAIN,185,60,Zydus,90mg,syrup,false
esodix d 30mg/40mg capsule sr,esodix,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,48,152,Mankind,30mg,tablet,false
episcab 5% lotion,episcab,Scabies,DERMA,28,490,Abbott,650mg,syrup,false
eteez plus 0.5mg/5mg tablet,eteez,Depression,NEURO,171,261,Dr Reddy,5mg,syrup,true
etoria 200mg capsule,etoria,Treatment of Fungal infections,OPHTHAL,181,339,Mankind,200mg,injection,true
ecitom sf 0.25mg/5mg tablet,ecitom,Treatment of Anxiety disorder,NEURO,93,401,Cipla,25mg,tablet,false
epilive pre mix 500mg infusion,epilive,Treatment of Epilepsy/Seizures,NEURO,70,273,Cipla,500mg,tablet,true
etifit p 60mg/325mg tablet,etifit,Pain relief,PAIN,84,134,Alkem,60mg,injection,false
es gi 40mg tablet,es,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,185,125,Dr Reddy,40mg,injection,true
etomust mr 60mg/4mg tablet,etomust,Treatment of Pain due to muscle spasm,PAIN,166,292,Abbott,60mg,syrup,true
euresta 600mg tablet sr,euresta,Epilepsy/Seizures,NEURO,35,233,Dr Reddy,600mg,syrup,true
escitacalm plus 0.5mg/10mg tablet,escitacalm,Treatment of Anxiety disorder,NEURO,58,217,Dr Reddy,5mg,capsule,true
etotan 50mg tablet,etotan,Treatment of Hypertension (high blood pressure),CARDIAC,113,142,Sun Pharma,50mg,capsule,false
entivon capsule,entivon,Treatment of Neuropathic pain,NEURO,33,478,Dr Reddy,100mg,tablet,true
enbrol 25mg injection,enbrol,Ankylosing spondylitis,PAIN,128,106,Mankind,25mg,injection,true
elmet-g 80mg/500mg tablet,elmet-g,Treatment of Type 2 diabetes mellitus,ANTI,151,89,Mankind,80mg,syrup,false
engesic plus 100mg/325mg tablet,engesic,Pain relief,PAIN,73,60,Lupin,100mg,injection,true
etaviv 100mg capsule,etaviv,Treatment of Fungal infections,OPHTHAL,140,448,Torrent,100mg,injection,true
eliotel 40mg tablet,eliotel,Treatment of Hypertension (high blood pressure),CARDIAC,73,300,Dr Reddy,40mg,syrup,true
emzol 100mg suspension,emzol,Treatment of Parasitic Worm infections,ANTI,23,471,Dr Reddy,100mg,syrup,true
esocid 40mg injection,esocid,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,24,376,Mankind,40mg,syrup,true
edipan d 30mg/40mg capsule sr,edipan,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,174,497,Cipla,30mg,syrup,false
etaxmin 250mg/250mg tablet,etaxmin,Heavy menstrual bleeding,BLOOD,60,269,Sun Pharma,250mg,capsule,true
estamox-cv 228.5 dry syrup,estamox-cv,Treatment of Resistant Tuberculosis (TB),ANTI,66,242,Mankind,100mg,injection,false
esnorab-dsr capsule,esnorab-dsr,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,169,479,Sun Pharma,250mg,capsule,true
elecet-m syrup,elecet-m,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,90,481,Abbott,650mg,tablet,true
embed-sr 300 tablet,embed-sr,Hormone replacement therapy,GYNAECOLOGICAL,26,170,Cipla,650mg,injection,false
eta fote 30mg/100mg/2.5mg tablet,eta,Chronic obstructive pulmonary disease (COPD),RESPIRATORY,87,59,Mankind,30mg,capsule,false
edcross 1.5mg injection,edcross,Amyotrophic lateral sclerosis (ALS),NEURO,126,243,Sun Pharma,5mg,capsule,true
esozen d 30mg/40mg capsule sr,esozen,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,157,500,Alkem,30mg,tablet,false
etorheal t 60mg/4mg tablet,etorheal,Treatment of Pain due to muscle spasm,PAIN,67,299,Alkem,60mg,tablet,false
esula forte 0.5mg/10mg tablet,esula,Treatment of Anxiety disorder,NEURO,36,360,Dr Reddy,5mg,syrup,true
esoxycin lb 250mg/250mg capsule,esoxycin,Bacterial infections,ANTI,105,156,Torrent,250mg,tablet,false
erofica 90mg tablet,erofica,Pain relief,PAIN,45,379,Lupin,90mg,injection,false
emgraf 1mg capsule,emgraf,Prevention of organ rejection in transplant patients,ANTI,159,296,Mankind,1mg,tablet,false
evegest 200mg capsule,evegest,Hormone replacement therapy,GYNAECOLOGICAL,32,361,Lupin,200mg,injection,true
ensera 10mg tablet,ensera,Pain relief,PAIN,90,71,Torrent,10mg,tablet,true
escetalax 10mg tablet,escetalax,Treatment of Depression,NEURO,131,284,Zydus,10mg,tablet,false
enipax 0.5mg tablet,enipax,Treatment of Short term anxiety,NEURO,151,362,Zydus,5mg,tablet,true
exicef 50mg syrup,exicef,Treatment of Bacterial infections,ANTI,165,64,Torrent,50mg,syrup,false
etopa injection,etopa,Small cell lung cancer,ANTI,100,82,Torrent,500mg,tablet,false
epcyp syrup,epcyp,Appetite stimulant,VITAMINS,30,184,Alkem,650mg,tablet,false
etex 500mg tablet,etex,Bleeding,BLOOD,141,69,Abbott,500mg,injection,true
ezivac isabgol husk powder,ezivac,Constipation,GASTRO,189,270,Dr Reddy,100mg,syrup,true
egeptin 8mg tablet,egeptin,Treatment of Meniere's disease,NEURO,162,244,Cipla,8mg,injection,true
ebu 100 mg/500 mg tablet,ebu,Pain relief,PAIN,183,82,Mankind,100 mg,tablet,true
extam 500mg tablet,extam,Treatment of Bleeding,BLOOD,114,383,Mankind,500mg,injection,false
etisec sachet,etisec,Bacterial & parasitic infections,ANTI,190,164,Mankind,100mg,capsule,true
elorpax 20 mg tablet,elorpax,Treatment of Depression,NEURO,107,286,Torrent,20 mg,tablet,true
egliton 5million iu injection,egliton,Chronic hepatitis B virus (HBV) infection,ANTI,147,367,Abbott,500mg,injection,false
etholate suspension,etholate,Bleeding,BLOOD,46,418,Cipla,250mg,capsule,true
el-cin 2% ointment,el-cin,Treatment of Bacterial skin infections,DERMA,110,86,Abbott,100mg,injection,false
esmet 1mg injection,esmet,Treatment of Hypertensive emergency,CARDIAC,125,107,Mankind,1mg,syrup,true
enclina adp gel,enclina,Treatment of Acne,DERMA,51,335,Lupin,500mg,syrup,false
epitin 50mg injection,epitin,Treatment and prevention of Epilepsy/Seizures,NEURO,171,306,Mankind,50mg,syrup,false
etiklon 0.25 tablet,etiklon,Treatment of Short term anxiety,NEURO,80,278,Alkem,500mg,tablet,false
epilide plus 100mg/500mg tablet,epilide,Pain relief,PAIN,126,318,Abbott,100mg,injection,true
ehm 250 injection,ehm,Treatment of Bleeding,BLOOD,24,230,Mankind,200mg,syrup,false
exopan-d tablet,exopan-d,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,103,193,Dr Reddy,200mg,injection,false
epsnorm p 2.5 tablet,epsnorm,Parkinson's disease,NEURO,120,422,Alkem,500mg,injection,true
emofexine plus 50mg/0.5mg tablet,emofexine,Treatment of Depression,NEURO,87,158,Torrent,50mg,syrup,true
etosead 90mg tablet,etosead,Pain relief,PAIN,124,477,Mankind,90mg,capsule,false
exolev m syrup,exolev,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,135,374,Sun Pharma,200mg,injection,false
etorion 120mg tablet,etorion,Pain relief,PAIN,98,340,Abbott,120mg,capsule,false
elopy h 50mg/12.5mg tablet,elopy,Treatment of Hypertension (high blood pressure),CARDIAC,168,286,Lupin,50mg,capsule,true
esnuron plus injection,esnuron,Nutritional deficiencies,VITAMINS,31,363,Alkem,650mg,capsule,true
ellanclav dry syrup,ellanclav,Treatment of Resistance Tuberculosis (TB),ANTI,187,123,Dr Reddy,650mg,tablet,false
eclofen 100mg tablet,eclofen,Pain relief,PAIN,37,381,Cipla,100mg,syrup,false
ec kare 1.5mg tablet,ec,Emergency contraception,GYNAECOLOGICAL,161,226,Dr Reddy,5mg,tablet,false
escitlocad plus 0.5mg/5mg tablet,escitlocad,Treatment of Anxiety disorder,NEURO,80,217,Alkem,5mg,tablet,false
eneril 2.5mg tablet,eneril,Treatment of Hypertension (high blood pressure),CARDIAC,157,327,Mankind,5mg,syrup,true
exole d 10mg/20mg tablet,exole,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,192,275,Alkem,10mg,injection,false
emtop od 30mg/4mg tablet,emtop,Nausea,GASTRO,142,58,Zydus,30mg,injection,false
eczinil-f cream,eczinil-f,Treatment of Skin infections,DERMA,62,382,Dr Reddy,100mg,capsule,true
ecpam 0.25mg/5mg tablet,ecpam,Treatment of Anxiety disorder,NEURO,99,311,Sun Pharma,25mg,tablet,true
elistin mx 4.5 miu injection,elistin,Severe bacterial infections,GASTRO,41,232,Mankind,500mg,capsule,true
elzen beta 40mg/50mg tablet er,elzen,Treatment of Hypertension (high blood pressure),CARDIAC,198,364,Abbott,40mg,capsule,true
eye star 0.5% eye drop,eye,Treatment of Dry eyes,OPHTHAL,152,419,Dr Reddy,200mg,injection,true
ev mox 0.5% eye drop,ev,Treatment of Bacterial eye infections,OPHTHAL,172,208,Mankind,100mg,injection,true
ebacare cream,ebacare,Treatment of Fungal skin infections,DERMA,130,148,Zydus,200mg,injection,false
etoquit plus 60mg/4mg tablet,etoquit,Treatment of Pain due to muscle spasm,PAIN,167,107,Zydus,60mg,syrup,true
envamine m 25mg/2.5mg tablet sr,envamine,Hypertension (high blood pressure),CARDIAC,128,455,Zydus,25mg,injection,false
eurozol 20mg capsule,eurozol,Treatment of Heartburn,GASTRO,102,317,Abbott,20mg,syrup,true
epizilam 50mg tablet,epizilam,Epilepsy/Seizures,NEURO,167,150,Lupin,50mg,syrup,true
eurorab 30mg/20mg capsule sr,eurorab,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,52,128,Mankind,30mg,injection,false
everotas 10mg tablet,everotas,Prevention of organ rejection in transplant patients,ANTI,22,183,Dr Reddy,10mg,tablet,true
epotrust 6000iu solution for injection,epotrust,Treatment of Anemia due to chronic kidney disease,BLOOD,147,186,Abbott,650mg,tablet,false
endif o 200 mg/500 mg tablet,endif,Treatment of Bacterial & parasitic infections,GASTRO,125,198,Alkem,200 mg,injection,true
elquin tz 500 mg/600 mg tablet,elquin,Treatment of Bacterial & parasitic infections,GASTRO,102,199,Mankind,500 mg,tablet,true
efotax 500mg injection,efotax,Treatment of Bacterial infections,ANTI,85,453,Sun Pharma,500mg,tablet,true
eisi 500mg tablet,eisi,Bleeding,BLOOD,62,437,Abbott,500mg,tablet,true
eprazole-dsr capsule,eprazole-dsr,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,163,305,Lupin,250mg,tablet,true
emlevo 100  mg tablet,emlevo,Gastroesophageal reflux disease (Acid reflux),NEURO,150,404,Dr Reddy,650mg,injection,false
esyfex 100 tablet dt,esyfex,Treatment of Bacterial infections,ANTI,118,433,Sun Pharma,250mg,tablet,false
eucef 200mg tablet,eucef,Treatment of Bacterial infections,ANTI,180,264,Dr Reddy,200mg,tablet,false
erocot o 1000 mg/20 mg syrup,erocot,Treatment of Acidity,GASTRO,187,240,Zydus,1000 mg,capsule,true
emimont 5mg/10mg tablet,emimont,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,186,446,Sun Pharma,5mg,injection,false
exario 500mg/125mg tablet,exario,Treatment of Bacterial infections,ANTI,198,328,Alkem,500mg,injection,false
e-fen 50mg/500mg tablet,e-fen,Pain relief,PAIN,123,424,Abbott,50mg,injection,true
edzire 10mg tablet,edzire,Treatment of Erectile dysfunction,SEX,82,238,Lupin,10mg,syrup,true
esorik 40mg injection,esorik,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,144,367,Sun Pharma,40mg,syrup,false
emflam 200mg tablet,emflam,Pain relief,PAIN,33,148,Abbott,200mg,capsule,false
ezisartan-oa tablet,ezisartan-oa,Hypertension (high blood pressure),CARDIAC,137,82,Alkem,250mg,tablet,true
emlecet-m tablet,emlecet-m,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,107,370,Alkem,250mg,injection,true
emeelos 25mg tablet,emeelos,Treatment of Hypertension (high blood pressure),CARDIAC,87,278,Torrent,25mg,tablet,true
elstar-ab tablet,elstar-ab,Cough,RESPIRATORY,37,447,Sun Pharma,100mg,injection,true
ext 20 tablet,ext,Treatment of Depression,NEURO,198,467,Lupin,250mg,capsule,false
elkolist 1miu injection,elkolist,Severe bacterial infections,GASTRO,112,433,Cipla,200mg,injection,true
espraz ls 75mg/40mg capsule,espraz,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,114,268,Torrent,75mg,syrup,false
etorizan 120mg tablet,etorizan,Pain relief,PAIN,34,67,Torrent,120mg,injection,true
evapod 100mg syrup,evapod,Treatment of Bacterial infections,ANTI,149,492,Cipla,100mg,injection,true
etoxicalm 60mg tablet,etoxicalm,Pain relief,PAIN,79,126,Cipla,60mg,tablet,false
emdip t 40mg/8mg tablet,emdip,Treatment of Hypertension (high blood pressure),CARDIAC,112,95,Zydus,40mg,capsule,false
econerve chewable tablet,econerve,Treatment of Stroke,NEURO,69,412,Abbott,650mg,injection,true
etbmed 100mg tablet,etbmed,Non-small cell lung cancer,ANTI,79,391,Mankind,100mg,injection,false
esomifyl d 30mg/40mg capsule sr,esomifyl,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,175,297,Sun Pharma,30mg,injection,true
esomez l 75mg/40mg capsule sr,esomez,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,92,220,Cipla,75mg,syrup,true
exna k 40 mg/5 mg tablet,exna,Treatment of Edema,CARDIAC,79,415,Torrent,40 mg,capsule,true
ensera forte 10mg tablet,ensera,Pain relief,PAIN,121,282,Sun Pharma,10mg,tablet,false
elora odt 5mg tablet,elora,Treatment of Allergic conditions,RESPIRATORY,67,114,Dr Reddy,5mg,tablet,false
envas-rb 5mg/25mg tablet,envas-rb,Hypertension (high blood pressure),CARDIAC,64,232,Sun Pharma,5mg,tablet,true
epidox 50mg injection,epidox,Cancer,ANTI,148,56,Alkem,50mg,syrup,false
